,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
275,10 Little Hot Dogs,6.11,$,4.7,878.0,9.99,Children's book
276,The Secret Zoo,7.99,$,4.6,5385.0,9.99,Children's book
277,Baby Beluga (Raffi Songs to Read),4.36,$,4.9,3882.0,6.99,Children's book
278,Alice in a Winter Wonderland,11.89,$,4.8,57.0,19.99,Children's book
279,"Pete the Cat: The Great Leprechaun Chase: Includes 12 St. Patrick's Day Cards, Fold-Out Poster, and Stickers!",7.69,$,4.8,4087.0,12.99,Children's book
280,God's Great Love for You,6.5,$,4.8,197.0,6.5,Children's book
281,The BFG,6.78,$,4.7,12625.0,8.99,Children's book
282,Charlotte's Web: A Newbery Honor Award Winner (Trophy Newbery),6.29,$,4.8,31294.0,10.99,Children's book
283,a Leprechaun's Treasure: A Tale of Kindness: Discovering True Luck in Kindness and Love (My Lucky Leprechaun; an Irish St. Patrick’s Day celebration series for kids),8.99,$,4.7,60.0,9.99,Children's book
284,Unofficial Diary of a Roblox Noob: Piggy (Book 1) (Diary of a Roblox Noob - Unofficial Roblox Book Series for Kids),8.99,$,4.6,18.0,8.99,Children's book
285,How to Catch a Star,13.34,$,4.8,3489.0,19.99,Children's book
286,The Chosen for Kids Book One: 40 Days With Jesus,9.99,$,4.8,67.0,16.99,Children's book
287,Wheels on the Bus (Raffi Songs to Read),5.09,$,4.8,1284.0,7.99,Children's book
288,The Itsy Bitsy Leprechaun,6.5,$,4.8,1936.0,6.5,Children's book
289,The Biggest Valentine Ever,5.99,$,4.8,1647.0,5.99,Children's book
290,The Very Hungry Caterpillar's First Spring (The World of Eric Carle),6.99,$,4.8,590.0,8.99,Children's book
291,The Gruffalo,6.7,$,4.9,13443.0,8.99,Children's book
292,The Story of Ferdinand,10.91,$,4.9,9272.0,18.99,Children's book
293,My First Book of Baby Signs: 40 Essential Signs to Learn and Practice,4.39,$,4.8,9772.0,7.99,Children's book
294,Dr. Seuss's Lovey Things (Dr. Seuss's Things Board Books),5.98,$,4.9,1131.0,8.99,Children's book
295,The Little Engine That Could (Original Classic Edition),6.39,$,4.8,4176.0,10.99,Children's book
296,My Lucky Day,8.2,$,4.9,1008.0,8.99,Children's book
297,Dear Zoo: The Lift-the-flap Preschool Classic,11.5,$,4.8,31084.0,11.5,Children's book
298,The Runaway Bunny,8.36,$,4.8,5494.0,10.99,Children's book
299,The Illustrated Wisdom Tales from India for Children,25.3,$,4.8,5.0,29.99,Children's book
300,Everything Tesla: From How They Work to How Fast They Go and All the Fun In Between!,24.99,$,4.7,67.0,24.99,Children's book
301,Charlie's Big Adventure: The Journey of a Toy,0.0,$,,,0.0,Children's book
302,"Let’s Go to Sleep, Little Sheep (2) (My First Baby Books)",14.99,$,,,14.99,Children's book
303,I.R.L.,13.94,$,3.6,4.0,14.99,Children's book
304,Dolphins of the Pacific Blue,9.99,$,4.5,15.0,9.99,Children's book
305,The Lion & the Mouse (Caldecott Medal Winner),11.2,$,4.7,987.0,19.99,Children's book
306,"School Zone - Thinking Skills Workbook - 64 Pages, Ages 3 to 5, Preschool to Kindergarten, Problem-Solving, Logic & Reasoning Puzzles, and More (School Zone Get Ready!™ Book Series)",4.18,$,4.8,3169.0,4.18,Children's book
307,Dog Ate My Mad Libs: World's Greatest Word Game,4.65,$,4.7,8252.0,6.99,Children's book
308,Miss Rumphius,6.88,$,4.9,3315.0,7.99,Children's book
309,Fancy Nancy: Budding Ballerina,3.78,$,4.8,2907.0,5.99,Children's book
310,Jamie O'Rourke and the Big Potato,8.36,$,4.7,886.0,8.99,Children's book
311,Tyrannosaurus Rex (StoryBots) (Step into Reading),3.28,$,4.8,6790.0,4.99,Children's book
312,Frog and Toad Are Friends,3.99,$,4.8,3942.0,5.99,Children's book
313,Pete the Cat: Pete at the Beach (My First I Can Read),4.79,$,4.7,6880.0,5.99,Children's book
314,The Seven Silly Eaters,7.99,$,4.9,1662.0,9.99,Children's book
315,The Gift of Ramadan,9.29,$,4.9,597.0,9.99,Children's book
316,Patrick: Patron Saint of Ireland,8.36,$,4.8,725.0,8.99,Children's book
317,The Island of Whimsy Wonders: A Magical Children’s Story of Friendship and Kindness,9.85,$,4.2,20.0,9.85,Children's book
318,Our Planet Earth: Collection of 6 Books (Knowledge Encyclopedia For Children),29.99,$,4.6,209.0,29.99,Children's book
319,"Easter Coloring Book for Toddlers: Basket Stuffers for Kids 1-3, Children ages 2-4, 3-5 years old, Boys and Girls. (Easter Basket Stuffers for Kids)",6.99,$,,,6.99,Children's book
320,How to Draw 101 Animals,3.6,$,4.7,27278.0,4.99,Children's book
321,"77 Bible Activities for Kids, Ages 5-8 (77 for Kids Editions)",4.19,$,4.5,1522.0,4.99,Children's book
322,The Easter Story,3.49,$,4.8,977.0,4.99,Children's book
323,Bible Story Activity Fun - Learn Play Grow,1.99,$,4.6,508.0,1.99,Children's book
324,Fancy Nancy: Heart to Heart,3.99,$,4.8,1198.0,5.99,Children's book
325,In Like a Lion Out Like a Lamb,8.99,$,4.8,276.0,8.99,Children's book
326,Spring is Here: A Bear and Mole Story,7.51,$,4.8,612.0,8.99,Children's book
327,Bluey: Easter,4.78,$,4.9,717.0,5.99,Children's book
328,"The Little Red Hen La Gallinita Roja Bilingual Storybook—Classic Children's Books With Illustrations for Young Readers, Keepsake Stories Collection (32 pgs)",3.99,$,4.8,3303.0,3.99,Children's book
329,"77 Memory Verses Every Kid Should Know, Ages 5-8 (77 for Kids Editions)",4.19,$,4.8,2952.0,4.99,Children's book
330,That's What Leprechauns Do,6.99,$,4.7,617.0,9.99,Children's book
331,"Seed to Plant (National Geographic Kids Readers, Level 1)",4.58,$,4.8,1414.0,5.99,Children's book
332,Our Very Little Library Board Book Set: A Foundational Language Vocabulary Board Book Set for Babies (Our Little Adventures Series),20.45,$,4.9,109.0,29.99,Children's book
333,THE GREAT DANES Big Safari Adventure︱Children's Animal Book︱Humorous Family Children's Book About Adventure & Travel︱Celebration of Life & Friendship︱Ideal for Children Age 2 through 8,12.99,$,4.6,97.0,19.99,Children's book
334,The Incredible Adventures of the Boy and the Thing Activity Book: Children's Coloring Book,8.49,$,5.0,7.0,8.49,Children's book
335,"The Day I Had a Dinosaur (The Day I Had, 2)",14.06,$,4.7,105.0,17.95,Children's book
336,Freddy the Frogcaster,16.99,$,4.8,567.0,16.99,Children's book
337,Big Bird (Sesame Street Friends),6.99,$,4.9,1113.0,8.99,Children's book
338,Peppa Pig: Peppa Loves St. Patrick's Day,5.46,$,4.8,439.0,6.99,Children's book
339,The Littlest Leprechaun,5.57,$,4.8,83.0,5.57,Children's book
340,What Was the Underground Railroad?,4.99,$,4.8,1638.0,5.99,Children's book
341,Vivi Loves Science: Sink or Float (I Can Read Level 3),4.79,$,4.8,187.0,5.99,Children's book
342,Those Shoes,7.02,$,4.8,2349.0,8.99,Children's book
343,St. Patrick's Day,8.99,$,4.7,343.0,8.99,Children's book
344,Five Little Leprechauns,5.99,$,4.8,54.0,6.99,Children's book
345,Where Hands Go: An Introduction to Safe and Unsafe Touch,10.99,$,4.4,1138.0,12.99,Children's book
346,The Ice Monster,9.9,$,4.8,12243.0,11.5,Children's book
347,"Carson Dellosa Trace Letters Handwriting Workbook for Kids Ages 3+, Preschool & Kindergarten Handwriting Practice, Letter Tracing & Sound Recognition Skills (Big Skills for Little Hands®)",2.99,$,4.7,11971.0,2.99,Children's book
348,The Lorax (Classic Seuss),9.34,$,4.9,12176.0,16.99,Children's book
349,The Berenstain Bears and the Easter Story: An Easter And Springtime Book For Kids (Berenstain Bears/Living Lights: A Faith Story),4.89,$,4.8,4025.0,6.99,Children's book
350,Can You Find My Shoe?: A Zoo Adventure for Ages 3-7,11.99,$,4.5,426.0,11.99,Children's book
351,Cats Don't Like Dinosaurs!: A Hilarious Rhyming Picture Book for Kids Ages 3-7,13.99,$,4.4,976.0,13.99,Children's book
352,THE GREAT DANES Big Safari Adventure︱Children's Animal Book︱Humorous Family Children's Book About Adventure & Travel︱Celebration of Life & Friendship︱Ideal for Children Age 2 through 8,8.99,$,4.6,97.0,12.99,Children's book
353,"Best Hidden Pictures Puzzles EVER: Find Over 1,550 Hidden Objects in Highlights Best Collection of Hidden Pictures Puzzles, 20 Types of Puzzles and More (Highlights Hidden Pictures)",5.46,$,4.8,2911.0,9.95,Children's book
354,The Very Hungry Caterpillar's ABC (The World of Eric Carle),5.71,$,4.8,2487.0,8.99,Children's book
355,Being Thankful (Mercer Mayer's Little Critter (Paperback)),3.49,$,4.8,2139.0,4.99,Children's book
356,The Boxcar Children Mysteries Boxed Set 1-4: The Boxcar Children; Surprise Island; The Yellow House; Mystery Ranch,17.81,$,4.8,8469.0,31.96,Children's book
357,"Dinosaurs Before Dark (Magic Tree House, No. 1)",3.99,$,4.7,6839.0,5.99,Children's book
358,Don't Forget to Remember,9.49,$,4.9,2450.0,14.99,Children's book
359,Baby's First St. Patrick's Day (Baby's First Holidays),6.5,$,4.8,914.0,6.5,Children's book
360,Cassi and the House of Memories: A Graphic Novel,24.99,$,,,24.99,Children's book
361,Who Pooped on Me?,14.71,$,4.5,2789.0,18.95,Children's book
362,What Was the Boston Tea Party?,4.79,$,4.8,775.0,7.99,Children's book
363,Pete the Cat Goes Camping (I Can Read Level 1),4.79,$,4.8,5835.0,5.99,Children's book
364,Love from the Crayons,5.98,$,4.7,5115.0,9.99,Children's book
365,THE GREAT DANES Big Dogs Living Large︱Children's Animal Book︱Humorous Family Children's Book About Dogs Growing Up︱Unconditional Love & Compromise︱Self Acceptance & Individuality︱Ideal for Children Age 2 through 8,12.99,$,4.7,190.0,19.99,Children's book
366,Little Hippo Books Listen and Learn ABC Book | Preschool Educational Sound Books for Kids | Brilliant Baby Educational Books & Kids Books | Alphabet ABCs Book with Sounds,16.99,$,4.9,11.0,16.99,Children's book
367,The Tale of the Other Glove (On Being),17.95,$,4.7,56.0,17.95,Children's book
368,Sally Hemingway and the STEM Contest (The Number Investigators),8.99,$,4.8,4.0,8.99,Children's book
369,Everything Tesla: From How They Work to How Fast They Go and All the Fun In Between!,24.99,$,4.7,67.0,24.99,Children's book
370,"Little Lizzy, Her Cousin Lori, and the Not-So-Bucket-Filling Friends",12.99,$,5.0,8.0,12.99,Children's book
371,Mac and Cheese (I Can Read Level 1),4.79,$,4.6,5859.0,5.99,Children's book
372,"Eyes, Nose, Belly, Toes: My First Human Body Book",7.3,$,4.8,251.0,12.99,Children's book
373,"School Zone ABC Dot-to-Dots Workbook: 32 Pages, Preschool, Kindergarten, Learning Activities, Connect the Dots, Alphabet, ABC's, 123, Counting, Letter Puzzles, Ages 3-5 (Get Ready! Book Series)",3.49,$,4.8,3544.0,3.49,Children's book
374,"Dream Big, Little One (Vashti Harrison’s Little Ones, 1)",6.88,$,4.9,6861.0,8.99,Children's book
375,Dragons Love Farts: They're More Fun Than Tacos!,12.99,$,4.7,2044.0,14.43,Children's book
376,There Was a Cold Lady Who Swallowed Some Snow!,5.34,$,4.8,5258.0,6.99,Children's book
377,"National Geographic Kids Why?: Over 1,111 Answers to Everything",17.14,$,4.8,14323.0,19.99,Children's book
378,Weirdest Animals on the Planet,8.15,$,5.0,4.0,9.99,Children's book
379,You're My Little Honey Bunny,6.84,$,4.9,2837.0,8.99,Children's book
380,Oh Say Can You Say Di-no-saur? All About Dinosaurs (The Cat in the Hat's Learning Library),5.98,$,4.8,19496.0,9.99,Children's book
381,"It's Ramadan, Curious George",9.99,$,4.9,2123.0,9.99,Children's book
382,Everyone Poops (Taro Gomi),14.83,$,4.8,4436.0,16.99,Children's book
383,Gnome Finds Love: A children's book about learning to find what matters most,12.99,$,4.6,19.0,12.99,Children's book
384,Abbie Snail and Friends: Collection of Children's Stories,11.0,$,5.0,1.0,11.0,Children's book
385,THE GREAT DANES Big Dogs Living Large︱Children's Animal Book︱Humorous Family Children's Book About Dogs Growing Up︱Unconditional Love & Compromise︱Self Acceptance & Individuality︱Ideal for Children Age 2 through 8,8.99,$,4.7,190.0,12.99,Children's book
386,The Story about Ping,3.97,$,4.8,2260.0,5.99,Children's book
387,The Rainbow Fish,12.03,$,4.9,12167.0,19.95,Children's book
388,Fiona's Luck,7.95,$,4.8,468.0,7.95,Children's book
389,Just Go to Bed (Little Critter) (Pictureback),5.99,$,4.8,13568.0,5.99,Children's book
390,"Carson Dellosa Grades 1-3 Beginning Traditional Cursive Handwriting Workbook, Writing Book With Dry Erase Number and Letter Tracing Activities, Classroom or Homeschool Curriculum (Learning Spot)",3.99,$,4.7,4670.0,3.99,Children's book
391,Where the Red Fern Grows,6.83,$,4.8,18992.0,8.99,Children's book
392,What Pet Should I Get? (Beginner Books),5.98,$,4.8,6705.0,9.99,Children's book
393,The Easter Storybook: 40 Bible Stories Showing Who Jesus Is,11.63,$,4.8,713.0,18.99,Children's book
394,Bedtime Prayers for Little Ones (Max Lucado’s Bedtime Prayers for Little Ones),6.08,$,4.8,585.0,9.99,Children's book
395,Qué cosas dice mi abuela (The Things My Grandmother Says) (Spanish Edition),3.99,$,4.8,7819.0,4.99,Children's book
396,"Polar Bear, Polar Bear, What Do You Hear? (Brown Bear and Friends)",6.29,$,4.8,10409.0,8.99,Children's book
397,"Good Night, Gorilla",8.2,$,4.8,6397.0,8.99,Children's book
398,Mega Monster Truck - Touch and Feel Board Book - Sensory Board Book,9.85,$,4.8,86.0,10.99,Children's book
399,Little Hippo Books Farm Babies Children's Books Ages 1-3 I Touch and Feel Books for Toddlers 1-3 I Best Kid's Books and Board Books I Children's Animal Books and Sensory Books,9.99,$,4.7,7.0,9.99,Children's book
400,"The Sports Book for Boys 9-12: Football, Baseball, and Basketball: The History of Each Game, Biographies of the Greatest Players of All Time, Stories of Amazing Games, and Incredible Facts",17.99,$,4.6,23.0,17.99,Children's book
401,The Adventures of Snowy & Violet: Violet Duck EGGS-traordinaire,0.0,$,3.3,6.0,0.0,Children's book
402,UNIVERSE,0.0,$,2.9,4.0,0.0,Children's book
403,The Book Thief,8.24,$,4.6,71659.0,14.99,Children's book
404,Dr. Seuss's ABC: An Amazing Alphabet Book!,3.98,$,4.8,6477.0,5.99,Children's book
405,Little Bible Playbook: The Story of Easter,4.99,$,4.8,413.0,7.99,Children's book
406,"The Creative Toddler’s First Coloring Book Ages 1-3: 100 Everyday Things and Animals to Color and Learn | For Toddlers and Kids ages 1, 2 & 3 (US Edition)",5.99,$,4.8,7879.0,5.99,Children's book
407,The Bible Made Easy - for Kids,7.73,$,4.8,12692.0,12.99,Children's book
408,"The Boy Who Makes A Million Mistakes: A Story About Growth Mindset for Kids to Boost Confidence, Self-Esteem and Resilience (A Million Mistakes Series)",10.5,$,4.4,648.0,13.99,Children's book
409,James and the Giant Peach,5.19,$,4.7,8686.0,8.99,Children's book
410,Interrupting Chicken,6.81,$,4.8,2584.0,8.99,Children's book
411,Trapped in a Video Game (Volume 1),6.78,$,4.7,13937.0,9.99,Children's book
412,Never Touch a Dinosaur!,6.13,$,4.8,2205.0,10.99,Children's book
413,First 100 Words: A Padded Board Book,3.45,$,4.7,38648.0,5.99,Children's book
414,Blueberries for Sal,5.59,$,4.9,3791.0,7.99,Children's book
415,Trouble Finds Her Family: Trouble's Tales,9.99,$,5.0,1.0,9.99,Children's book
416,My First Paper Airplane Book: Fun Designs and Easy Tear-Out Pages for Kids!,11.29,$,4.6,154.0,14.99,Children's book
417,"The Mumbai Street Siblings: Amit's Sweet Surprise: A Children's Picture Book about Family, Love, and Adventure in India (Mumbai Street Siblings Series Book 1)",14.99,$,4.9,114.0,14.99,Children's book
418,The Gospel Story (One Big Story),1.99,$,4.7,200.0,1.99,Children's book
419,Armadillo Rodeo,6.99,$,4.8,525.0,8.99,Children's book
420,You Shamrock My World: A Sweet and Lucky St. Patrick's Day Board Book for Babies and Toddlers (Punderland),7.19,$,4.8,203.0,8.99,Children's book
421,My Father's Dragon,3.95,$,4.6,4671.0,4.75,Children's book
422,The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),6.99,$,4.7,28168.0,10.99,Children's book
423,"Martin Luther King, Jr. (National Geographic Kids Readers, Level 3)",3.99,$,4.8,752.0,5.99,Children's book
424,"RH/Disney, The Never Girls Collection #1: Books 1-4",12.99,$,4.8,15074.0,23.96,Children's book
425,Shiny Shapes: Happy St. Patrick's Day,6.19,$,4.8,252.0,7.99,Children's book
426,Fin M'Coul: The Giant of Knockmany Hill,7.99,$,4.8,318.0,7.99,Children's book
427,"Indestructibles: Hello, Farm!: Chew Proof · Rip Proof · Nontoxic · 100% Washable (Book for Babies, Newborn Books, Safe to Chew)",4.06,$,4.7,9306.0,5.99,Children's book
428,"Caterpillar to Butterfly (National Geographic Kids Explore! Readers, Level 1) (National Geographic Kids Readers)",5.57,$,4.8,4107.0,5.57,Children's book
429,"Happy St. Patrick's Day, Curious George Tabbed Board Book",6.39,$,4.7,1091.0,7.99,Children's book
430,"100 Amazing Facts for Kids: A Collection of Interesting Facts about Science, Animals, and History for Fun Times (Ageless Explorers Series: Fun Facts for Kids, Teens, and Adults)",10.9,$,4.5,250.0,13.99,Children's book
431,Little Hippo Books Cool Days with Crocodile I Children's Books Ages 1-3 | Touch and Feel Books for Toddlers 1-3 & Baby Books | Best Kid's Books and Baby Books | Children's Books and Sensory Books,9.67,$,,,10.99,Children's book
432,Origami: Step-by-Step Introduction To The Art Of Paper-Folding: Level 1: Beginners,6.99,$,4.3,488.0,6.99,Children's book
433,Max Fallaway The Rebellion,0.0,$,,,0.0,Children's book
434,"The Ultimate Book of Random Fun Facts: Over 1000 Interesting Facts And Trivia Quizzes About History, Science, Sports, Animals, Space and Anything In Between!",12.72,$,4.7,432.0,15.64,Children's book
435,Lillou - The Petit Chef and the Apple Orchard: [A recipe for an Empowering Adventure],14.99,$,5.0,2.0,14.99,Children's book
436,"5,000 Awesome Facts (About Everything!) (National Geographic Kids)",17.96,$,4.8,21114.0,19.95,Children's book
437,Welcome Little One: The Perfect Baby Shower and Newborn Gift! (Welcome Little One Baby Gift Collection),4.23,$,4.8,5978.0,7.99,Children's book
438,Here We Are: Notes for Living on Planet Earth,11.59,$,4.8,6034.0,20.99,Children's book
439,Junie B. Jones and the Mushy Gushy Valentime (Junie B. Jones #14),6.99,$,4.8,2264.0,6.99,Children's book
440,"Children Who Dance in the Rain: Children’s Book of the Year Award, a Book About Kindness, Gratitude, and a Child's Determination to Change the World",14.97,$,4.6,408.0,18.99,Children's book
441,Telaraña de Carlota: A Newbery Honor Award Winner (Spanish Edition),7.99,$,4.8,910.0,9.99,Children's book
442,Wiggling Worms at Work (Let's-Read-and-Find-Out Science 2),4.79,$,4.8,650.0,8.99,Children's book
443,First Day Jitters (The Jitters Series),5.4,$,4.8,7815.0,7.99,Children's book
