,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
1314,The Colors of Us,,,4.9,2263.0,,Children's book
1315,Turkey Trouble,8.79,$,4.8,7582.0,15.99,Children's book
1316,Loved: The Lord’s Prayer (Jesus Storybook Bible),7.48,$,4.8,802.0,12.99,Children's book
1317,Paul Bunyan,6.99,$,4.8,404.0,9.99,Children's book
1318,Grumpy Monkey Get Your Grumps Out (Grumpy Monkey Step Into Reading),4.64,$,4.8,613.0,4.64,Children's book
1319,Don't Push the Button! Let's Say Good Night: An Interactive Bedtime Story for Kids,6.5,$,4.8,1247.0,6.5,Children's book
1320,Sundays with Grandma,20.99,$,,,20.99,Children's book
1321,Savia and Spendio and the Piggy Banks,10.5,$,4.9,33.0,10.5,Children's book
1322,Around the World: Carlos Climbs the Ladder — Peru,9.0,$,,,9.0,Children's book
1323,Marlo Mouse's Big Moon Adventure,0.0,$,5.0,1.0,0.0,Children's book
1324,Charlie’s ABC Adventure: A Fun-Filled Journey Through the Alphabet,10.99,$,,,10.99,Children's book
1325,"Strong Minds, Big Dreams: How Boys Can Build Confidence, Overcome Challenges, and Succeed in Life (Inspiring and Motivational Book for Boys)",17.77,$,,,17.77,Children's book
1326,"The Proudest Blue: A Story of Hijab and Family (The Proudest Blue, 1)",11.13,$,4.9,2201.0,17.99,Children's book
1327,Bluey: Camping,4.0,$,4.9,1411.0,5.99,Children's book
1328,Kindness Makes Us Strong,7.36,$,4.8,1560.0,11.99,Children's book
1329,Tim O'Toole and the Wee Folk (Picture Puffins),7.99,$,4.7,257.0,7.99,Children's book
1330,"Rourke Educational Media Meeting Mimi: A Story About Different Abilities, Guided Reading Level F Reader (Volume 7) (Playing and Learning Together)",3.99,$,4.8,499.0,3.99,Children's book
1331,"Su propio color (A Color of His Own, Spanish-English Bilingual Edition)",7.59,$,4.9,521.0,8.99,Children's book
1332,Silly Sally,9.29,$,4.8,1514.0,9.99,Children's book
1333,Snuggle Puppy!: A Little Love Song (Boynton on Board),6.38,$,4.8,7269.0,7.99,Children's book
1334,"It's Passover, Grover! (Sesame Street) (Pictureback)",7.43,$,4.8,440.0,7.99,Children's book
1335,Good Night Texas,8.56,$,4.8,657.0,9.95,Children's book
1336,"This is Why We Pray: A Story About Islam, Salah, and Dua",8.23,$,4.8,1069.0,9.99,Children's book
1337,Alvin Ailey,8.19,$,4.8,83.0,9.99,Children's book
1338,Bill's Magic Box II: Stories For Children,11.5,$,,,11.5,Children's book
1339,Little Hippo Books Listen and Learn ABC Book | Preschool Educational Sound Books for Kids | Brilliant Baby Educational Books & Kids Books | Alphabet ABCs Book with Sounds,16.99,$,4.9,11.0,16.99,Children's book
1340,Around the World: Bishoy Chooses Bravery — Egypt,1.99,$,5.0,1.0,1.99,Children's book
1341,Room on the Broom,6.39,$,4.9,35582.0,7.99,Children's book
1342,Curious George Flies a Kite,6.39,$,4.8,119.0,9.99,Children's book
1343,Mae Among the Stars,11.32,$,4.9,1901.0,19.99,Children's book
1344,The Action Bible: God's Redemptive Story,17.99,$,4.9,10641.0,32.99,Children's book
1345,Making a Difference: An Inspirational Book About Kids Changing the World!,11.69,$,4.7,796.0,12.99,Children's book
1346,All the World (Classic Board Books),7.99,$,4.8,2584.0,8.99,Children's book
1347,Bedtime Stories Treasury - A Timeless Collection of Favorite Stories and Rhymes for Kids,13.49,$,4.8,602.0,14.99,Children's book
1348,Fun to Find!: Search the Page,5.69,$,4.8,1245.0,7.99,Children's book
1349,All About Weather: A First Weather Book for Kids (The All About Picture Book Series),4.39,$,4.8,5428.0,5.99,Children's book
1350,Curious George Goes to the Zoo,4.79,$,4.6,916.0,5.99,Children's book
1351,We Are in a Book!-An Elephant and Piggie Book,5.74,$,4.9,3724.0,10.99,Children's book
1352,The Carrot Seed: 75th Anniversary (Rise and Shine),5.71,$,4.8,1201.0,9.99,Children's book
1353,The Charitable Try: Pass the Ball of Generosity with Leslie the Lacrosse Player (The Young Money All-Stars Series),13.99,$,4.9,13.0,13.99,Children's book
1354,Toofer & The Giblet Season of Light,18.99,$,1.0,1.0,18.99,Children's book
1355,The sun rises still,0.0,$,,,0.0,Children's book
1356,Dot and the Dog-Walking Disaster: Giggle Girls Series Book 3,9.49,$,,,9.49,Children's book
1357,Greeny,11.99,$,5.0,16.0,11.99,Children's book
1358,Cristiano Ronaldo the Legend - Children's Story Book: CR7’s Remarkable Journey – An Illustrated & Animated Biography to Inspire Young Dreamers | ... Legacy of a Football Legend with Fun Facts!,7.99,$,5.0,1.0,7.99,Children's book
1359,The Carrot Seed: 75th Anniversary (Rise and Shine),5.71,$,4.8,1201.0,9.99,Children's book
1360,"It's Perfectly Normal: Changing Bodies, Growing Up, Sex, Gender, and Sexual Health (The Family Library)",9.02,$,4.4,1130.0,14.99,Children's book
1361,Cows Can Moo! Can You? All About Farms (The Cat in the Hat's Learning Library),5.98,$,4.8,936.0,9.99,Children's book
1362,"My First Piano Lessons: Fun, Easy-to-Follow Instructions for Kids",10.79,$,4.6,556.0,11.99,Children's book
1363,"Pandas (National Geographic Kids Readers, Level 2)",4.58,$,4.8,1638.0,5.99,Children's book
1364,Who Was Galileo?,3.89,$,4.8,1802.0,5.99,Children's book
1365,"Every Little Thing: Based on the song 'Three Little Birds' by Bob Marley (Preschool Music Books, Children Song Books, Reggae for Kids)",7.68,$,4.8,7679.0,8.99,Children's book
1366,The Beginner's Bible Come Celebrate Easter Sticker and Activity Book,4.99,$,4.7,289.0,8.99,Children's book
1367,"Panda Bear, Panda Bear, What Do You See? Board Book",7.97,$,4.8,4248.0,8.99,Children's book
1368,A Birthday for Frances (I Can Read Level 2),4.79,$,4.9,458.0,5.99,Children's book
1369,"Without Fail: Jack Reacher, Book 6",0.0,$,4.4,41750.0,22.5,Children's book
1370,Bedtime Stories for Kids: Short Bedtime Stories For Children Ages 4-8 (Fun Bedtime Story Collection Book 1),0.99,$,4.2,24374.0,8.99,Children's book
1371,Quirli and the Wonders of Spring: 20 Magical Tales of Blooming Adventures and Little Miracles (Quirlis Adventure),7.99,$,,,7.99,Children's book
1372,The Chicken and The Squirrel: Snow Squirrel,0.0,$,,,0.0,Children's book
1373,How to Talk So Kids Will Listen & Listen So Kids Will Talk (The How To Talk Series),10.86,$,4.7,11867.0,18.0,Children's book
1374,Moon: A Peek-Through Board Book,9.29,$,4.8,1933.0,9.99,Children's book
1375,A Poor Excuse for a Dragon (Step into Reading),5.57,$,4.7,1396.0,5.57,Children's book
1376,Benjamin's Box: The Story of the Resurrection Eggs,6.29,$,4.7,448.0,9.99,Children's book
1377,Quick as a Cricket,7.99,$,4.8,1094.0,9.99,Children's book
1378,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,7.92,$,4.8,2219.0,8.99,Children's book
1379,"Blue Hat, Green Hat",6.5,$,4.9,5048.0,6.5,Children's book
1380,Extra Yarn: A Caldecott Honor Award Winner,9.73,$,4.8,1345.0,19.99,Children's book
1381,"Enemy Pie : (Reading Rainbow Book, Children’s Book about Kindness, Kids Books about Learning)",9.99,$,4.9,2072.0,16.99,Children's book
1382,"Make Me: Jack Reacher, Book 20",0.0,$,4.2,83331.0,20.25,Children's book
1383,Pete the Cat: Snow Daze: A Winter and Holiday Book for Kids (My First I Can Read),3.99,$,4.8,2790.0,5.99,Children's book
1384,George and Martha,6.19,$,4.7,378.0,8.99,Children's book
1385,Jolene -- Adventures of a Junk Food Queen,15.23,$,4.4,52.0,19.99,Children's book
1386,Good Different,16.46,$,4.8,213.0,18.99,Children's book
1387,Mira and the Accidental Masterpiece: Giggle Girls Series 2,8.9,$,,,8.9,Children's book
1388,Bonny's Debut (Porkington's World),8.99,$,,,8.99,Children's book
1389,"Little Lizzy, Her Cousin Lori, and the Not-So-Bucket-Filling Friends",12.99,$,5.0,8.0,12.99,Children's book
1390,Thistle's Magical Whistle,7.95,$,4.5,31.0,7.95,Children's book
1391,George and Martha,6.19,$,4.7,378.0,8.99,Children's book
1392,"Goodnight, Good Dog/Buenas noches, perrito bueno: Bilingual English-Spanish",5.59,$,4.8,405.0,8.99,Children's book
1393,"Our Little Library: A Foundational Language Vocabulary Board Book Set for Babies, Including Farm Animals, Forest Animals, Fruits and Veggies, Toys, and Transportation (Our Little Adventures Series)",19.75,$,4.9,584.0,29.99,Children's book
1394,Mandy,6.99,$,4.8,802.0,9.99,Children's book
1395,If I Drove an Ice Cream Truck--by the Cat in the Hat (Beginner Books),5.98,$,4.9,15.0,9.99,Children's book
1396,"One Shot: Jack Reacher, Book 9",0.0,$,4.6,30073.0,20.25,Children's book
1397,A Good Kind of Trouble,7.99,$,4.8,3650.0,9.99,Children's book
1398,Frozen (Disney Frozen) (Little Golden Book),5.57,$,4.7,8588.0,5.57,Children's book
1399,The Land of Stories Complete Paperback Gift Set,31.0,$,4.9,4677.0,60.0,Children's book
1400,Animalia,9.99,$,4.8,1903.0,14.99,Children's book
1401,Learning to Share (Peppa Pig),5.57,$,4.8,1924.0,5.57,Children's book
1402,Bluey: Grannies,3.58,$,4.9,4818.0,4.99,Children's book
1403,"The Awesome Question Club ""Would You Rather"" Edition: A Story About Curious Kids Discovering the Magic of Imagination Through Creative Questions (for ages 6-11)",9.99,$,,,9.99,Children's book
1404,THE GREAT DANES Big Dogs Living Large︱Children's Animal Book︱Humorous Family Children's Book About Dogs Growing Up︱Unconditional Love & Compromise︱Self Acceptance & Individuality︱Ideal for Children Age 2 through 8,12.99,$,4.7,190.0,19.99,Children's book
1405,"Bedtime Stories for Kids Ages 4-8: Funny and Cute Monster Tales About Friendship, with Educational Life Lessons about Kindness, Compassion, Courage ... by boosting Self-Esteem and Self-Worth",9.99,$,,,9.99,Children's book
1406,The Promise: A Cody and Summer tale,14.39,$,4.9,327.0,15.99,Children's book
1407,The Story of Paintings: A History of Art for Children,11.14,$,4.7,415.0,19.99,Children's book
1408,Bear Snores On,11.99,$,4.9,3348.0,19.99,Children's book
1409,Would You Rather? Made You Think! Edition: Answer Hilarious Questions and Win the Game of Wits,5.52,$,4.6,3877.0,7.99,Children's book
1410,"Human Anatomy for Kids: A Junior Scientist's Guide to How We Move, Breathe, and Grow",5.09,$,4.7,1249.0,8.99,Children's book
1411,There's a Wocket in my Pocket (Bright & Early Books),5.98,$,4.8,8116.0,9.99,Children's book
1412,Golf Baby: Board Book for Early Learners (Let’s Go! Baby),10.41,$,4.4,33.0,10.95,Children's book
1413,"Silliest Hidden Pictures Puzzles Ever: 144 Pages of Silly Puzzles, Tongue Twisters, Jokes and Activities with Over 1,450 Hidden Objects to Find (Highlights Hidden Pictures)",7.56,$,4.8,235.0,9.99,Children's book
1414,Casey at the Bat,8.55,$,4.5,229.0,8.55,Children's book
1415,Dinosaur Dance!,5.35,$,4.8,6524.0,6.99,Children's book
1416,Clark the Shark: Too Many Treats (I Can Read Level 1),4.79,$,4.8,3921.0,5.99,Children's book
1417,"Helpers in Your Neighborhood (National Geographic Kids Readers, Pre-Reader)",4.64,$,4.7,415.0,5.99,Children's book
1418,Quirli and the Wonders of Spring: 20 Magical Tales of Blooming Adventures and Little Miracles (Quirlis Adventure),28.43,$,,,28.43,Children's book
1419,The Joy Troll,8.9,$,4.8,18.0,8.9,Children's book
1420,Backyard Chickens: Who's Stealing the Corn,9.99,$,5.0,4.0,9.99,Children's book
1421,Mixter Cassette plays his Clarinet,9.99,$,4.1,14.0,9.99,Children's book
1422,Around the World: Mateo Backs the Blue — Los Angeles (PragerU Educational Magazine),9.0,$,5.0,4.0,9.0,Children's book
1423,Unicorns Love Ice Cream (Mythical Feasts),13.94,$,4.6,182.0,15.49,Children's book
1424,Olivia and the Fairy Princesses,11.69,$,4.7,877.0,19.99,Children's book
1425,"Planets (National Geographic Kids Readers, Level 2)",5.39,$,4.8,4160.0,5.99,Children's book
1426,How Does a Seed Sprout?: Life Cycles with The Very Hungry Caterpillar (The World of Eric Carle),4.19,$,4.8,309.0,5.99,Children's book
1427,"Hello, Bedtime: A High-Contrast Board Book for Babies, Perfect for a Shower Gift (High-Contrast Books, 7)",5.77,$,4.8,125.0,7.99,Children's book
1428,Heart and Soul: The Story of America and African Americans,7.88,$,4.8,843.0,10.99,Children's book
1429,The Story of Ruby Bridges: An Inspiring Biography for Young Readers (The Story of Biographies),4.99,$,4.8,418.0,6.99,Children's book
1430,"Nothing to Lose: Jack Reacher, Book 12",0.0,$,4.2,30117.0,20.25,Children's book
1431,Fox in Socks (Beginner Books),5.98,$,4.7,17059.0,9.99,Children's book
1432,The Three Questions [Based on a story by Leo Tolstoy],11.39,$,4.8,994.0,18.99,Children's book
1433,There Was a Cold Lady Who Swallowed Some Snow!,5.34,$,4.8,5258.0,6.99,Children's book
1434,Five Minutes' Peace,8.04,$,4.8,2473.0,8.99,Children's book
1435,The Eleventh Hour: A Curious Mystery,14.86,$,4.9,1207.0,16.99,Children's book
1436,Little Ruth: First Day of School,0.0,$,4.1,32.0,0.0,Children's book
1437,"Trace & Play Children's Activity Book ages ages 3 to 6, 8.5 x 11, 27 pages: Learning ABCs, Shapes, Numbers",5.99,$,,,5.99,Children's book
1438,"The Awesome Question Club ""Would You Rather"" Edition: A Story About Curious Kids Discovering the Magic of Imagination Through Creative Questions (for ages 6-11)",17.99,$,,,17.99,Children's book
1439,Hidden Figures Young Readers' Edition,6.92,$,4.7,2648.0,9.99,Children's book
1440,Wonder Walkers,10.59,$,4.7,247.0,18.99,Children's book
1441,"Boa Noite, Lontrinha do Mar / Good Night, Little Sea Otter (Portuguese and English Edition)",5.99,$,4.8,1679.0,5.99,Children's book
1442,My Parents Think I'm Sleeping (I Can Read Level 3),4.79,$,4.7,3806.0,5.99,Children's book
1443,"Bad Luck and Trouble: Jack Reacher, Book 11",0.0,$,4.6,38853.0,20.23,Children's book
1444,I See Spring,7.52,$,4.7,272.0,8.99,Children's book
1445,Who Was Annie Oakley?,4.39,$,4.8,497.0,6.99,Children's book
1446,"Baby Young, Gifted, and Black: With a Mirror! (See Yourself in Their Stories)",7.44,$,4.9,719.0,9.99,Children's book
1447,Have You Filled a Bucket Today?: A Guide to Daily Happiness for Kids (Bucketfilling Books),7.89,$,4.8,8952.0,10.95,Children's book
1448,What Was the Berlin Wall?,3.89,$,4.8,820.0,7.99,Children's book
1449,The Story of Harriet Tubman: An Inspiring Biography for Young Readers (The Story of Biographies),4.39,$,4.8,1174.0,6.99,Children's book
1450,Splat the Cat Gets a Job! (I Can Read Level 2),4.64,$,4.8,1274.0,5.99,Children's book
1451,Cozy Critters on the Ark (Cozy Critters Storytime Series),14.99,$,4.7,98.0,14.99,Children's book
1452,"More, More, More!",10.5,$,,,10.5,Children's book
1453,Gregory Tames His Temper: A Story About Anger Management for Kids - How a Little Dog Learned to Control His Anger and Achieved His Dreams in Sports (Mindset Magic),11.0,$,4.8,135.0,11.0,Children's book
1454,"Saving like a Sloth: Sunny learns how to save, donate, & spend like a Sloth. (Sunny The Sloth Series)",9.99,$,4.4,25.0,9.99,Children's book
1455,Paces and Cringer - Cat Detectives,7.5,$,5.0,3.0,7.5,Children's book
1456,Around the World: Marcel Makes a Sacrifice — Canada,1.99,$,5.0,1.0,1.99,Children's book
1457,"Polar Animals (Scholastic Reader, Level 1)",3.99,$,4.8,302.0,3.99,Children's book
1458,A Kid & His Box,7.99,$,4.7,55.0,7.99,Children's book
1459,Pretzel,6.39,$,4.8,863.0,7.99,Children's book
1460,"My First Toddler Coloring Book: Fun with Numbers, Letters, Shapes, Colors, and Animals! (Kids Coloring Activity Books)",4.39,$,4.8,19777.0,5.99,Children's book
1461,"The Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health",0.0,$,4.8,26310.0,29.95,Children's book
1462,Como van a la escuela los dinosaurios? (Spanish Edition),6.5,$,4.8,254.0,6.5,Children's book
1463,If Jesus Lived Inside My Heart,5.19,$,4.9,2085.0,7.99,Children's book
1464,Have You Seen My Dinosaur? (Beginner Books),5.98,$,4.8,5022.0,9.99,Children's book
1465,Wherever You Go,5.85,$,4.8,6116.0,7.99,Children's book
1466,I Was a Third Grade Spy,7.43,$,4.7,1708.0,7.99,Children's book
1467,Here Comes T. Rex Cottontail: An Easter And Springtime Book For Kids,7.99,$,4.7,561.0,9.99,Children's book
1468,My First 100 Food We Eat: Padded Board Books,5.99,$,4.6,926.0,5.99,Children's book
1469,"The Awesome Question Club ""Would You Rather"" Edition: A Story About Curious Kids Discovering the Magic of Imagination Through Creative Questions (for ages 6-11)",4.99,$,,,9.99,Children's book
1470,"I Love the Lord and the Lord Loves Me (What it means to have a relationship with Jesus): A rhyming Christian children's picture book describing the ... friends, Sunday school and homeschool.",9.99,$,5.0,1.0,9.99,Children's book
1471,The Tale of the Other Glove (On Being),17.95,$,4.7,56.0,17.95,Children's book
1472,"Rosa Parks (National Geographic Kids Readers, Level 2)",4.99,$,4.8,478.0,4.99,Children's book
1473,"My First Piano Sheet Music: Easy, Fun-to-Play Popular Songs for Kids",8.36,$,4.6,368.0,8.99,Children's book
1474,Tangled (Disney Tangled) (Little Golden Book),5.99,$,4.8,2824.0,5.99,Children's book
1475,Spot Loves Bedtime,5.99,$,4.7,1347.0,6.99,Children's book
1476,Miss Nelson Is Missing!,7.0,$,4.9,3079.0,9.99,Children's book
1477,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,7.92,$,4.8,2219.0,8.99,Children's book
1478,Splat the Cat: I Scream for Ice Cream (I Can Read Level 1),4.79,$,4.7,6441.0,5.99,Children's book
1479,Five Little Ducks (Raffi Songs to Read),7.99,$,4.8,1116.0,8.99,Children's book
1480,"Inspiring Stories for Amazing Boys: A Motivational Book About Self-Confidence, Friendship and Courage for Young Readers",13.9,$,4.6,99.0,13.9,Children's book
1481,"Hello, Bedtime: A High-Contrast Board Book for Babies, Perfect for a Shower Gift (High-Contrast Books, 7)",5.77,$,4.8,125.0,7.99,Children's book
1482,The Wonder Of Thunder: Lessons From A Thunderstorm,11.49,$,4.7,273.0,11.49,Children's book
1483,The Five Chinese Brothers (Paperstar),,,4.8,1768.0,,Children's book
1484,Dan The Spaceman Goes To Zoomar,0.0,$,5.0,6.0,0.0,Children's book
1485,Every Bear Has Stories,21.0,$,,,21.0,Children's book
1486,Everything Tesla: From How They Work to How Fast They Go and All the Fun In Between!,24.99,$,4.7,67.0,24.99,Children's book
1487,U.S. Presidents Volume 5: William Henry Harrison & John Tyler,9.0,$,5.0,4.0,9.0,Children's book
1488,U.S. Presidents Volume 4: Andrew Jackson & Martin Van Buren,9.0,$,5.0,3.0,9.0,Children's book
1489,U.S. Presidents Volume 9: Andrew Johnson & Ulysses S. Grant,9.0,$,5.0,2.0,9.0,Children's book
1490,The Wonder Of Thunder: Lessons From A Thunderstorm,11.49,$,4.7,273.0,11.49,Children's book
1491,The Power of Three (Marvel Spidey and His Amazing Friends) (Little Golden Book),5.57,$,4.8,3014.0,5.57,Children's book
1492,Who Was Davy Crockett?,3.89,$,4.7,844.0,6.99,Children's book
1493,The Girl Who Looked Beyond The Stars (Sheena Meyer),9.24,$,4.7,3645.0,9.24,Children's book
1494,The Three Little Pigs (Keepsake Stories),3.99,$,4.8,3543.0,3.99,Children's book
1495,Richard Scarry's Best Word Book Ever (Giant Golden Book),10.29,$,4.9,4465.0,17.99,Children's book
1496,Who Were the Wright Brothers? (Who Was?),6.44,$,4.8,1127.0,6.99,Children's book
1497,Indescribable: 100 Devotions for Kids About God and Science (Indescribable Kids),9.41,$,4.9,8711.0,18.99,Children's book
1498,A Kids Book About Neurodiversity,18.59,$,,,19.99,Children's book
1499,I Miss You: Grief and Mental Health Books for Kids (A First Look at...Series),6.39,$,4.7,1989.0,8.99,Children's book
1500,"Thank You, God, For Daddy",5.99,$,4.9,972.0,9.99,Children's book
1501,"The Lemonade War (The Lemonade War Series, 1)",7.04,$,4.7,4405.0,9.99,Children's book
1502,"100 Amazing Facts for Kids: A Collection of Interesting Facts about Science, Animals, and History for Fun Times (Ageless Explorers Series: Fun Facts for Kids, Teens, and Adults)",10.9,$,4.5,250.0,13.99,Children's book
1503,THE GREAT DANES Big Dogs Living Large︱Children's Animal Book︱Humorous Family Children's Book About Dogs Growing Up︱Unconditional Love & Compromise︱Self Acceptance & Individuality︱Ideal for Children Age 2 through 8,8.99,$,4.7,190.0,12.99,Children's book
1504,The Fairy Godmother Helps the Monarchs (The Fairy Godmother Next Door),10.99,$,4.7,5.0,10.99,Children's book
1505,If I Built a Car (If I Built Series),7.89,$,4.8,3690.0,8.99,Children's book
1506,Bedtime for Frances,7.99,$,4.8,910.0,9.99,Children's book
1507,The Sweetest Season,9.99,$,4.8,83.0,9.99,Children's book
1508,"We All Belong: A Children's Book About Diversity, Race and Empathy",11.69,$,4.7,1047.0,12.99,Children's book
1509,Red Wagon,8.36,$,4.7,1962.0,8.99,Children's book
1510,I'm A Little King: Positive Affirmations for Black and Brown Boys,12.99,$,4.9,582.0,12.99,Children's book
1511,Love in the Library,10.67,$,4.8,235.0,18.99,Children's book
1512,"Rosie Revere, Engineer: A Picture Book (The Questioneers)",11.1,$,4.9,6857.0,19.99,Children's book
1513,Put Me in the Zoo  (I can read it all by myself' Beginner Books),5.98,$,4.8,5955.0,9.99,Children's book
1514,"Harry Potter and the Sorcerer's Stone (Harry Potter, Book 1)",7.14,$,4.8,407.0,12.99,Children's book
1515,The Adventures of Beekle: The Unimaginary Friend (Caldecott Medal Winner),10.59,$,4.7,1369.0,19.99,Children's book
1516,Richard Scarry's A Day at the Airport (Pictureback),5.39,$,4.6,1455.0,5.99,Children's book
1517,The Colorless Sara Short,0.0,$,4.6,59.0,0.0,Children's book
1518,U.S. Presidents Volume 7: Millard Fillmore & Franklin Pierce,9.0,$,5.0,1.0,9.0,Children's book
1519,"""The Mighty More"": Sunny the Sloth Book Series (Sunny The Sloth Series)",17.99,$,5.0,1.0,17.99,Children's book
1520,"So, You Want to be an Athlete?",23.99,$,5.0,36.0,23.99,Children's book
1521,Sally Hemingway and the STEM Contest (The Number Investigators),8.99,$,4.8,4.0,8.99,Children's book
1522,Manuel The Frog: An Educational Story about Teasing (Lidia LoPinto's Educational Environmental Books),12.0,$,,,12.0,Children's book
1523,The Adventures of Beekle: The Unimaginary Friend (Caldecott Medal Winner),10.59,$,4.7,1369.0,19.99,Children's book
1524,Richard Scarry's A Day at the Airport (Pictureback),5.39,$,4.6,1455.0,5.99,Children's book
1525,My First Book About Ramadan,8.44,$,4.9,192.0,9.95,Children's book
1526,Inky the Octopus: The Official Story of One Brave Octopus' Daring Escape (Includes Marine Biology Facts for Fun Early Learning!),8.36,$,4.9,1047.0,8.99,Children's book
1527,How to Catch a Reindeer,5.49,$,4.8,1979.0,10.99,Children's book
1528,"Wish (Wish Series, 1)",7.29,$,4.9,1230.0,8.99,Children's book
1529,"The Dog That Stole Football Plays (Passport to Reading Level 3, 1)",4.99,$,4.7,459.0,4.99,Children's book
1530,"The friends of Brother Francis Coloring & Activity Book, What is Lent? Easter, Easter coloring pages, soft cover (What Is? Coloring Books)",2.99,$,4.6,122.0,2.99,Children's book
1531,Chrysanthemum: A First Day of School Book for Kids,7.99,$,4.9,2733.0,9.99,Children's book
1532,The Berenstain Bears Visit the Firehouse,4.79,$,4.8,2021.0,5.99,Children's book
1533,Good-bye Tonsils! (Picture Puffin Books),8.36,$,4.6,681.0,8.99,Children's book
1534,Unicorn Coloring Book: For Kids Ages 4-8 (Silly Bear Coloring Books),7.49,$,4.8,22131.0,7.99,Children's book
1535,Ticket to Space,11.98,$,4.6,20.0,11.98,Children's book
1536,VIRTUE ADVENTURES: Bedtime Stories for Children,0.0,$,1.0,1.0,0.0,Children's book
1537,"The Secret Lives of Cats and Kids: 10 Magical Bedtime Stories of Mystery, Adventure, and Friendship: Awesome Secret Diaries of Cats and Kids Solving ... Challenges with Kindness. For Kids Age 4-8",10.9,$,4.0,1.0,10.9,Children's book
1538,Who Was Neil Armstrong?,4.65,$,4.8,2202.0,5.99,Children's book
1539,What Is God Like?,10.58,$,4.7,2395.0,17.99,Children's book
1540,"The Hard Way: Jack Reacher, Book 10",0.0,$,4.6,37931.0,20.25,Children's book
1541,Cars (Disney/Pixar Cars) (Little Golden Book),5.57,$,4.8,2313.0,5.57,Children's book
1542,I.R.L.,13.94,$,3.6,4.0,14.99,Children's book
1543,A Pocket for Corduroy,7.18,$,4.9,1664.0,8.99,Children's book
1544,If You Were a Kid During the American Revolution (If You Were a Kid),7.95,$,4.7,308.0,7.95,Children's book
1545,My First Book of Emotions for Toddlers,7.39,$,4.8,1516.0,9.99,Children's book
1546,"Happy Birthday, Princess! (Disney Princess) (Step into Reading)",4.64,$,4.8,1450.0,4.64,Children's book
1547,Keena Ford and the Second-Grade Mix-Up,6.5,$,4.8,2725.0,6.5,Children's book
1548,Hark! A Shark! All About Sharks (The Cat in the Hat's Learning Library),5.98,$,4.8,5783.0,9.99,Children's book
1549,"Rosa Parks (National Geographic Kids Readers, Level 2)",4.99,$,4.8,478.0,4.99,Children's book
1550,"So, You Want to be an Athlete?",14.99,$,5.0,36.0,14.99,Children's book
1551,Slam Dunk Budgeting with Bryce the Basketball Player (The Young Money All-Stars Series),13.99,$,4.9,50.0,13.99,Children's book
1552,Trouble Finds Her Family: Trouble's Tales,9.99,$,5.0,1.0,9.99,Children's book
1553,The Adventures of Peepers in English and French (The Adventures of Peepers | Bilingual Children's Books With Illustrations | English/Spanish/French/Italian/German) (French Edition),17.49,$,5.0,2.0,17.49,Children's book
1554,"A to Z Animal Adventure: Coloring, Writing, and Discovery",18.5,$,5.0,3.0,18.5,Children's book
1555,My Friend John,10.65,$,5.0,6.0,10.65,Children's book
1556,Waffles the Chicken in the Kitchen,11.79,$,4.5,482.0,12.99,Children's book
1557,The Cat in the Hat in English and French (Le Chat Au Chapeau),8.98,$,4.8,1043.0,9.99,Children's book
1558,Aunt Harriet's Underground Railroad in the Sky,8.99,$,4.8,263.0,8.99,Children's book
1559,"Dr. Seuss's Second Beginner Book Boxed Set Collection: The Cat in the Hat Comes Back; Dr. Seuss's ABC; I Can Read with My Eyes Shut!; Oh, the Thinks ... Think!; Oh Say Can You Say? (Beginner Books)",27.4,$,4.9,4085.0,49.95,Children's book
1560,Noah's Ark (Little Golden Book),4.65,$,4.9,1043.0,5.99,Children's book
1561,Blue Moon: A Jack Reacher Novel,7.99,$,4.3,82894.0,10.99,Children's book
1562,Cali's Fun Bilingual Tales: 5-Minute Stories in Spanish and English,11.8,$,4.8,38.0,14.99,Children's book
1563,Good Night Little Turtle,13.97,$,4.8,3080.0,17.95,Children's book
1564,Just Grandma and Me (Little Critter) (Pictureback),3.99,$,4.9,6983.0,5.99,Children's book
1565,The Farmer Who Chose to Plant Kindness (A Fruit-of-the-Spirit Tale),16.31,$,5.0,9.0,18.99,Children's book
1566,"Children: The Challenge : The Classic Work on Improving Parent-Child Relations--Intelligent, Humane & Eminently Practical",15.76,$,4.7,491.0,18.0,Children's book
1567,Lost and Found,12.39,$,4.8,3617.0,19.99,Children's book
1568,Spring is... An Early Reader Picture Book for Toddlers and Kids: Fun and Educational Rhyming Read Aloud for the Whole Family (Rhyme in Time),10.99,$,4.6,22.0,10.99,Children's book
1569,"The Tooth Book: For Children to Enjoy Learning about Teeth, Cavities, and Other Dental Health Facts (The Bewildering Body)",14.99,$,4.1,13.0,14.99,Children's book
1570,"The Mumbai Street Siblings: Amit's Sweet Surprise: A Children's Picture Book about Family, Love, and Adventure in India (Mumbai Street Siblings Series Book 1)",0.0,$,4.9,114.0,0.0,Children's book
1571,My Very First Tea Party,5.39,$,4.7,1601.0,5.99,Children's book
1572,Fancy Nancy: Heart to Heart,3.99,$,4.8,1198.0,5.99,Children's book
1573,The Enemy: A Jack Reacher Novel,0.0,$,4.5,42565.0,20.25,Children's book
